Departamento,Municipio, L.1 Transparencia,L.2 Colaboración,L.3 Participación, Promedio indicadores de proceso TIC para Gobierno abierto,RC1.Porcentaje de conjuntos de datos abiertos estratégicos publicados,Número de aplicaciones o de publicaciones generadas a partir de datos abiertos,Número de soluciones implementadas a colaboracion que hacen uso de medios electrónicos,Porcentaje de ejercicios de consulta o toma de decisiones  en los que se hizo uso de medios electrónicos,Promedio indicadores de resultado TIC para Gobierno abierto,Gobierno abierto,Porcentaje de trámites y servicios en línea que cuentan con caracterización de los usuarios,Porcentaje de trámites y servicios en línea que cumplen los criterios de accesibilidad,Porcentaje de trámites y servicios en línea  que cumplen los criterios de usabilidad,Porcentaje de trámites y servicios en línea que fueron promocionados,L.4 Servicios centrados en el usuario,"Cuenta con un sistema web para la recepción, trámite y respuesta de PQRD","Cuenta con un sistema móvil para la recepción, trámite y respuesta de PQRD",Cuenta con un sistema integrado  de PQRD, L.5 Sistema integrado de PQRD,Porcentaje de certificaciones y constancias disponibles en línea,Porcentaje de trámites y servicios disponibles en línea,Porcentaje de trámites y servicios en línea integrados a alguna ventanilla única, L.6 Trámites y servicios en línea,Promedio indicadores de proceso TIC para Servicios ,Satisfacción con los trámites y servicios en línea,Porcentaje de transacciones en línea,Promedio indicadores de resultado TIC para Servicios,TIC para servicios,Cumpliento del plan estratégico de TI,Cumplimiento con el alcance del plan estratégico ,Cumplimiento con el monitoreo y evaluación de la estrategia de TI,Cumplimiento con el catálogo de servicios de TI,Cumplimiento con el direccionamiento estratégico de TI,L.7 Estratégia de TI,Cumplimiento con el esquema de gobierno de TI,Cumplimiento con la optimización de  compras públicas  de TI,Cumplimiento en la aplicación de buenas prácticas para la gerencia de proyectos TI,Cumplimiento con la transferencia de conocimiento por parte de proveedores,L.8 Gobierno de TI,Cumplimiento de gestión de componentes de información,"Catálogo de componentes de información (datos, información, servicios y flujos de información.",Plataforma de Interoperabilidad.,"Mecanismos  de aseguramiento, control, inspección y             mejoramiento de la calidad de los componentes de información",L.9 Información,Cumplimiento con la gestión derechos de autor,Cumplimiento con las recomendaciones de estilo y Usabilidad,Cumplimiento de los sistemas de información con la apertura de datos,Cumplimiento con el ciclo de vida de los sistemas de información,Cumplimiento con el seguimiento a etapas del ciclo de vida,"Auditoría, seguridad, privacidad y trazabilidad de los sistemas de información",L.10 Sistemas de Información,Cumplimiento con la arquitectura de servicios ,Cumplimiento con la metodología para adquisión de servicios tecnológicos,Cumplimiento con el programa de disposición final de residuos tecnológicos,Cumplimiento con mecanismos de monitoreo de los servicios tecnológicos,Cumplimiento con el soporte y mantenimiento de los servicios tecnológicos,Cumplimiento con la gestión de la calidad y seguridad de servicios tecnológicos ,L.11 Servicios Técnologicos,Cumplimiento de la estrategia de uso y apropiación ,L.12 Uso y apropiación,Cumplimiento con la iniciativa de uso eficiente del papel,Cumplimiento con la gestión de documentos electrónicos,Cumplimiento con la automatización de procesos y procedimientos internos,L.13 Capacidades institucionales,Promedio Indicadores de proceso TIC para la Gestión,RC3.1*,RC3.2*,RC3.3*,RC3.4*,RC3.5*,RC3.6*,Promedio indicadores de resultado TIC para la Gestión*,TIC para la Gestión TI,Diagnostico Seguridad y Privacidad de la Información,La entidad establece y documenta las  políticas del MSPI.,"La entidad establece procedimientos, roles y responsabilidades dentro del MSPI",La entidad realiza el inventario de activos de información,La entidad gestiona los riesgos de seguridad y privacidad de la información.,"La entidad genera planes de comunicación, sensibilización y capacitación en seguridad de la información",L. 14Definición del marco de seguridad y privacidad de la información y de los sistemas de información,Debilidades de Implementación en el MSPI,La entidad implementa el plan de tratamiento de riesgos de seguridad y privacidad de la información,Se divulga y capacita a los funcionarios sobre las temáticas del modelo de gestión de seguridad de la información establecido para la entidad,TL15 Implementación del plan de seguridad y privacidad de la información y de los sistemas de información,"La entidad cuenta con actividades para el seguimiento, medición, análisis y evaluación del desempeño de la seguridad y privacidad con el fin de generar los ajustes o cambios pertinentes y oportunos.",La entidad revisa e implementa acciones de mejora continua que garanticen el cumplimiento del plan de seguridad y privacidad de la Información.,L16Monitoreo y mejoramiento continuo,Promedio indicadores de proceso Seguridad y Privacidad de la Información,R4.1 dentificación de activos críticos de información*,R4.2 Gestión vulnerabilidades*,R4.3 Remediación *,Promedio indicadores de resultado Seguridad y Privacidad de la Información*,Seguridad y Privacidad de la Información,ÍNDICE GEL
Huila,Tesalia,34,0,0,11,0,0,0,0,0,6,100,75,75,75,81,100,100,100,100,50,50,0,33,72,100,100,100,86,0,0,0,50,40,18,83,50,0,100,58,0,0,0,67,17,0,50,0,25,0,0,13,0,50,100,55,100,67,62,70,70,100,100,75,92,47,0,0,0,40,100,100,40,44,0,0,0,0,0,38,6,60,50,25,45,25,100,63,38,0,NA,NA,0,19,38
La Guajira,Gobernación,26,100,100,75,0,0,100,0,25,50,100,100,100,100,100,100,100,100,100,100,25,100,75,92,100,0,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,50,56,8,0,0,0,0,100,0,17,12,0,83,100,75,0,0,43,0,0,0,0,0,0,0,14,0,NA,NA,0,7,35
La Guajira,Maicao,78,0,100,59,100,100,0,0,50,55,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,0,0,0,0,40,8,33,0,100,100,58,0,50,0,0,13,100,0,100,75,0,0,46,0,50,100,100,67,0,53,50,50,83,75,0,53,40,0,0,67,100,100,0,44,42,50,83,0,38,0,50,37,0,50,0,17,0,0,0,18,0,NA,0,0,9,29
La Guajira,La Jagua del Pilar,83,100,100,94,100,0,0,100,50,72,100,100,100,100,100,100,100,100,100,0,100,75,58,86,100,62,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,21,0,25,100,25,0,0,25,0,0,0,0,0,0,0,10,10,33,50,0,28,12,0,8,100,0,100,0,35,23,0,0,0,0,0,38,6,0,0,25,8,0,0,0,5,0,NA,NA,0,2,45
La Guajira,Riohacha,42,100,100,81,0,0,100,100,50,65,0,100,100,100,75,100,100,100,100,100,25,100,75,83,70,94,82,83,100,67,30,50,80,65,67,0,100,100,67,0,50,0,33,21,0,25,0,50,30,0,18,0,50,0,55,67,50,37,70,70,83,75,100,86,52,0,0,0,67,67,0,22,37,0,100,0,75,21,13,35,60,13,0,24,0,0,0,20,0,NA,NA,0,10,49
La Guajira,Manaure,30,0,0,10,0,0,0,0,0,5,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17,0,0,100,0,0,0,17,0,0,33,25,0,19,8,0,0,0,0,0,0,0,4,0,83,0,0,0,0,14,0,0,0,0,0,0,0,5,0,NA,NA,0,2,7
La Guajira,Distracción,12,0,0,4,0,0,0,0,0,2,0,0,0,0,0,100,100,0,67,100,100,0,67,44,50,0,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,17,0,50,0,0,67,0,19,0,0,50,75,75,67,15,0,0,0,0,0,100,17,16,0,8,0,0,8,0,3,0,0,0,0,0,0,0,1,0,NA,NA,0,0,13
La Guajira,Dibulla,20,0,0,7,0,0,0,0,0,3,100,100,100,100,100,100,0,0,33,0,100,0,33,56,100,0,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,0,0,25,0,50,0,0,67,0,19,0,0,100,50,100,83,18,0,0,100,100,0,100,50,34,100,42,0,0,0,0,24,0,0,100,33,0,0,0,19,0,NA,NA,0,9,25
La Guajira,Hatonuevo,78,0,100,59,100,0,0,100,50,55,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,100,50,42,0,0,0,0,0,0,0,0,0,100,25,0,0,100,0,25,0,25,100,0,0,0,21,0,50,0,0,0,0,8,0,0,67,50,0,39,17,0,100,33,0,100,0,39,28,0,0,0,0,0,0,0,0,0,25,8,50,0,25,11,0,NA,0,0,6,32
La Guajira,Fonseca,91,100,100,97,100,100,100,0,75,86,100,100,100,100,100,100,100,100,100,100,75,100,92,97,70,66,68,83,100,83,100,0,40,65,100,0,100,100,75,100,50,100,0,63,100,50,100,50,70,100,78,50,100,100,100,100,33,81,80,80,83,100,100,94,77,20,0,80,100,100,100,67,72,50,75,0,38,17,63,40,40,50,100,63,50,100,75,60,0,NA,NA,0,30,67
La Guajira,El Molino,86,100,100,95,100,100,100,100,100,98,50,100,100,100,88,100,100,0,67,50,50,0,33,63,60,3,31,47,0,0,0,0,0,0,100,0,100,100,75,0,0,100,17,29,100,100,100,0,0,0,50,0,50,100,30,33,17,38,50,50,17,25,50,31,39,0,100,100,100,100,100,83,61,0,58,0,0,29,38,21,20,50,25,32,38,100,69,40,0,NA,0,0,20,56
La Guajira,Barrancas,17,0,0,6,0,0,0,0,0,3,0,0,0,75,19,100,100,0,67,100,100,0,67,51,55,100,78,64,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,33,0,50,0,0,67,0,19,0,0,50,75,50,58,17,0,0,100,100,0,100,50,34,0,67,100,13,0,0,30,60,0,0,20,13,0,6,19,0,NA,0,0,9,27
La Guajira,Albania,51,0,0,17,0,0,0,100,25,21,0,0,0,0,0,100,100,0,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,83,75,50,69,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,9
La Guajira,San Juan del Cesar,16,0,0,5,0,0,0,0,0,3,0,0,0,0,0,100,100,0,67,100,100,0,67,44,58,0,29,37,0,0,0,0,40,8,17,0,0,100,29,0,0,0,0,0,100,0,0,0,0,0,17,0,50,0,0,67,0,19,0,0,67,50,50,56,18,0,0,0,100,0,100,33,26,0,8,100,13,0,0,20,0,0,0,0,0,0,0,7,0,NA,0,0,3,17
La Guajira,Uribia,28,0,0,9,0,0,0,0,0,5,0,0,0,0,0,100,100,0,67,0,75,0,25,31,50,0,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,0,0,0,0,1,0,0,0,33,0,0,6,3,0,0,0,0,0,25,4,0,0,0,0,0,0,0,1,0,NA,NA,0,1,9
La Guajira,Urumita,90,0,100,63,100,0,0,100,50,57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,17,30,0,40,31,100,0,100,100,75,30,25,100,0,39,0,100,100,50,30,50,55,50,50,0,0,67,17,31,60,60,17,50,75,47,48,0,0,0,0,0,100,17,32,0,8,100,38,29,75,42,60,50,25,45,50,100,75,54,100,NA,100,100,77,67
La Guajira,Villanueva,80,0,100,60,100,100,0,0,50,55,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,100,50,42,0,0,0,0,40,8,83,50,100,0,58,70,25,100,33,57,0,25,100,50,30,0,34,0,50,100,25,33,17,38,0,0,100,100,100,100,42,0,0,0,0,0,100,17,29,50,75,100,13,33,50,53,20,50,100,57,63,100,81,64,0,NA,0,0,32,40
Magdalena,Gobernación,47,0,100,49,50,0,0,100,38,43,100,100,100,75,94,100,100,100,100,0,25,0,8,67,70,0,35,51,100,67,30,0,80,55,0,100,100,100,75,0,0,100,0,25,0,75,0,0,0,0,13,0,50,0,0,67,0,19,50,50,83,100,75,86,46,40,0,40,75,100,0,43,44,0,25,0,0,13,25,10,0,0,0,0,0,100,50,20,0,NA,NA,0,10,37
Magdalena,Santa Ana,24,0,0,8,0,0,0,0,0,4,0,0,0,0,0,100,0,0,33,100,100,0,67,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,25,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,6
Magdalena,Santa Bárbara de Pinto,70,100,100,90,100,100,100,100,100,95,0,100,75,0,44,0,0,100,33,100,75,0,58,45,70,75,73,59,0,0,0,0,0,0,0,100,0,100,50,0,0,0,0,0,0,0,0,25,0,50,13,0,50,0,0,67,0,19,60,60,50,100,50,67,30,0,0,50,100,100,100,58,44,0,8,0,38,21,25,15,100,50,25,58,50,0,25,33,0,NA,NA,0,16,54
Magdalena,San Sebastián de Buenavista,56,100,100,85,100,0,100,100,75,80,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,100,50,36,100,67,0,0,40,41,0,50,0,0,13,0,0,0,0,0,0,25,0,0,0,50,13,0,50,0,0,0,0,8,60,60,33,50,75,53,27,100,0,0,0,0,100,33,30,50,8,0,0,0,50,18,0,0,0,0,0,0,0,6,0,NA,0,0,3,37
Magdalena,Salamina,84,0,100,61,100,0,0,100,50,56,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17,0,0,0,0,0,0,0,0,0,17,25,100,47,9,0,0,0,0,0,0,0,5,0,42,0,0,8,25,13,0,50,0,17,0,0,0,10,0,NA,0,0,5,19
Magdalena,Sabanas de San Ángel,55,0,0,18,0,0,0,100,25,22,100,100,100,100,100,100,100,0,67,50,100,0,50,72,76,35,55,64,0,0,0,50,40,18,83,50,100,100,83,0,100,100,83,71,100,75,100,0,0,100,63,0,50,100,0,33,0,31,80,80,83,100,100,94,63,0,100,100,0,100,100,67,65,0,100,0,38,58,63,43,60,50,100,70,50,100,75,63,100,NA,NA,100,81,58
Magdalena,Remolino,66,100,100,89,0,0,0,0,0,44,75,100,100,100,94,100,0,100,67,0,100,75,58,73,50,50,50,61,100,17,30,100,40,57,17,50,100,0,42,30,25,0,17,18,100,25,100,25,30,50,55,50,100,0,25,33,17,38,60,60,50,50,75,58,47,0,0,0,0,0,100,17,32,50,58,100,38,29,38,52,20,50,100,57,50,100,75,61,100,NA,0,50,56,48
Magdalena,Puebloviejo,42,0,100,47,0,0,0,100,25,36,100,100,100,100,100,100,100,100,100,75,75,0,50,83,100,100,100,92,70,67,30,50,40,51,67,0,100,100,67,70,25,0,33,32,0,25,100,50,70,50,49,0,50,100,55,67,33,51,80,80,100,75,100,92,60,60,0,100,100,100,100,77,68,50,75,0,100,33,75,56,40,50,100,63,63,100,81,67,0,75,NA,38,52,62
Magdalena,Plato,42,100,100,81,0,0,100,0,25,53,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,100,0,0,0,0,20,17,0,0,0,4,0,0,0,0,0,0,50,100,25,0,50,38,0,50,0,0,67,33,25,0,0,67,50,75,64,22,100,0,100,0,0,100,50,36,0,75,0,0,0,38,19,20,13,0,11,63,100,81,37,0,NA,0,0,18,30
Magdalena,Pivijay,51,0,100,50,0,0,0,0,0,25,0,0,0,0,0,0,0,100,33,0,0,0,0,11,0,0,0,6,70,17,30,0,40,31,0,0,0,0,0,30,0,100,0,33,0,50,100,0,0,50,33,0,50,0,0,0,0,8,0,0,17,25,75,39,21,0,0,0,0,0,0,0,10,0,0,0,0,0,13,2,0,0,0,0,0,0,0,1,0,NA,NA,0,0,10
Magdalena,Pijiño del Carmen,19,0,0,6,0,0,0,0,0,3,0,0,0,0,0,100,0,0,33,0,50,0,17,17,50,0,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,83,50,0,44,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,7
Magdalena,Pedraza,84,0,0,28,100,0,0,0,25,27,0,0,0,0,0,100,0,100,67,0,100,0,33,33,30,100,65,49,0,0,0,0,40,8,67,0,0,0,17,0,0,0,0,0,0,0,100,0,0,0,17,0,50,0,0,100,0,25,0,0,100,100,75,92,23,0,0,0,100,0,100,33,28,50,75,0,0,8,25,26,20,0,0,7,0,33,17,17,0,NA,NA,0,8,28
Magdalena,Nueva Granada,71,100,100,90,0,100,100,0,50,70,100,100,100,100,100,100,100,100,100,100,50,0,50,83,100,100,100,92,0,0,0,0,0,0,33,50,0,100,46,0,0,0,0,0,0,25,100,25,0,50,33,50,50,0,55,33,17,34,60,60,100,100,75,92,38,0,0,0,0,100,100,33,36,50,8,100,38,29,38,44,40,50,0,30,0,0,0,25,0,NA,NA,0,12,52
Magdalena,El Piñon,37,100,0,46,0,0,100,0,25,35,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,25,100,0,0,0,21,0,50,0,25,33,0,18,50,50,67,25,0,31,21,0,0,0,100,0,100,33,27,100,58,100,63,29,38,65,60,50,25,45,0,100,50,53,100,NA,0,50,52,31
Magdalena,El Retén,9,0,100,36,0,0,0,0,0,18,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,94,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,0,50,33,0,0,100,30,33,17,30,0,0,67,75,75,72,19,0,0,0,100,0,0,17,18,0,8,0,13,0,38,10,0,50,0,17,0,33,17,14,0,NA,NA,0,7,21
Magdalena,Fundación,64,0,0,21,100,100,0,0,50,36,100,100,100,0,75,100,100,100,100,100,75,0,58,78,100,100,100,89,0,0,0,0,0,0,33,50,0,0,21,0,0,0,0,0,0,0,100,0,0,50,25,50,50,100,25,67,33,54,80,80,100,100,100,100,40,0,0,0,100,100,100,50,45,0,58,100,38,29,63,48,60,50,25,45,13,67,40,44,100,NA,0,50,47,54
Magdalena,Guamal,10,0,100,37,0,100,0,0,25,31,0,0,0,0,0,100,0,0,33,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,75,39,6,0,0,0,0,0,100,17,11,0,33,0,0,0,0,6,0,0,0,0,0,0,0,2,0,NA,0,0,1,12
Magdalena,Chibolo,43,0,100,48,0,0,0,0,0,24,75,75,75,100,81,100,100,0,67,100,75,100,92,80,60,100,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,54,63,86,60,50,25,45,50,100,75,69,0,NA,0,0,34,35
Magdalena,Ciénaga,56,0,100,52,100,0,0,100,50,51,100,100,100,100,100,100,100,100,100,50,50,50,50,83,100,100,100,92,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,31,0,25,100,0,0,50,29,0,0,0,0,0,0,0,50,50,83,25,0,36,21,0,13,0,0,100,100,35,28,0,100,100,0,0,13,35,20,0,0,7,0,0,0,14,0,NA,0,0,7,44
Magdalena,Concordia,79,0,100,60,100,0,0,100,50,55,100,50,50,50,63,0,100,0,33,0,100,50,50,49,100,0,50,49,0,0,0,0,80,16,0,0,100,100,50,0,0,0,0,0,0,25,100,0,0,0,21,0,50,0,30,0,0,13,0,0,0,0,0,0,14,0,0,100,0,0,0,17,15,50,0,0,0,8,0,10,0,0,100,33,0,0,0,14,0,NA,NA,0,7,32
Magdalena,El Banco,44,100,100,81,0,0,100,100,50,66,0,0,0,100,25,100,0,100,67,0,100,0,33,42,40,58,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,50,0,25,30,50,26,50,50,100,75,100,33,68,50,50,100,50,100,83,36,0,0,0,0,0,100,17,26,50,8,0,38,8,50,26,0,50,0,17,13,100,56,33,0,NA,0,0,16,38
Magdalena,Sitionuevo,44,100,100,81,0,0,100,0,25,53,100,0,0,0,25,0,0,0,0,0,100,0,33,19,10,100,55,37,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,21,0,50,0,0,0,0,8,0,0,50,75,25,50,12,0,0,0,0,0,100,17,15,0,8,0,0,0,38,8,0,50,0,17,0,0,0,8,0,NA,0,0,4,27
Magdalena,Algarrobo,70,100,100,90,100,100,100,100,100,95,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,100,50,42,70,50,30,100,80,66,50,0,100,100,63,30,25,100,33,47,0,50,100,100,30,50,55,50,100,0,100,100,33,64,70,70,100,100,75,92,65,70,100,0,0,0,100,45,55,100,92,100,100,42,88,87,40,25,100,55,38,100,69,70,100,NA,NA,100,85,69
Magdalena,Santa Marta,68,100,0,56,100,100,100,0,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,25,0,0,0,0,40,8,100,50,100,100,88,0,0,0,0,0,100,75,100,75,30,100,80,0,100,100,0,67,0,44,60,60,67,50,25,47,47,0,0,100,100,100,100,67,57,0,50,0,38,29,38,26,20,0,100,40,13,67,40,35,100,NA,NA,100,68,54
Magdalena,Aracataca,29,0,100,43,0,0,0,100,25,34,0,0,0,0,0,100,100,0,67,0,0,0,0,22,50,0,25,24,0,0,0,0,0,0,0,0,100,0,25,0,0,0,0,0,0,50,0,0,0,0,8,0,0,0,0,0,0,0,50,50,0,0,0,0,12,0,0,0,0,0,100,17,14,0,0,0,13,0,38,8,0,0,0,0,0,0,0,3,0,NA,NA,0,1,18
Magdalena,Zapayán,53,100,100,84,100,100,100,100,100,92,0,100,0,0,25,100,0,100,67,100,75,100,92,61,20,56,38,49,0,0,0,0,40,8,100,100,100,100,100,0,0,0,0,0,0,25,0,0,0,0,4,0,50,0,0,67,0,19,50,50,67,50,0,39,32,0,0,100,100,100,100,67,49,50,8,100,13,21,25,36,80,50,25,52,25,100,63,50,0,NA,NA,0,25,54
Magdalena,Ariguaní,44,0,100,48,0,0,0,0,0,24,100,100,0,0,50,100,0,100,67,75,25,0,33,50,0,100,50,50,100,50,100,0,40,58,50,0,0,0,13,0,0,0,17,4,0,0,0,0,0,0,0,0,50,0,0,100,0,25,0,0,83,50,50,61,23,100,0,0,50,0,100,42,32,50,83,0,0,29,38,33,20,0,50,23,0,67,33,30,100,NA,NA,100,65,43
Magdalena,Cerro de San Antonio,42,0,0,14,100,0,0,100,50,32,0,100,100,0,50,100,100,100,100,50,50,100,67,72,35,100,68,70,0,0,0,0,0,0,0,0,100,100,50,0,0,100,0,25,100,0,0,0,0,0,17,0,0,0,0,33,0,6,0,0,83,50,100,78,25,0,100,0,0,0,100,33,29,0,8,0,0,0,0,1,40,0,0,13,0,0,0,5,0,NA,NA,0,2,33
Magdalena,Tenerife,30,100,100,77,0,0,100,100,50,63,100,100,100,100,100,100,100,100,100,100,75,100,92,97,70,100,85,91,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17,0,100,0,0,100,0,33,50,50,100,75,100,92,29,0,0,75,100,100,100,63,46,0,8,0,38,17,75,23,20,50,50,40,38,67,52,38,0,75,NA,75,57,64
Magdalena,Zona Bananera,89,0,100,63,100,0,0,0,25,44,0,0,0,0,0,100,100,0,67,0,0,0,0,22,0,100,50,36,70,50,0,0,0,24,33,0,0,0,8,0,0,0,0,0,0,0,100,0,0,0,17,0,50,0,0,67,17,22,60,60,50,50,75,58,27,67,0,60,100,0,100,54,41,50,83,0,0,0,0,22,0,0,0,0,13,0,6,9,0,NA,NA,0,5,31
Meta,Gobernación,71,0,100,57,100,0,0,100,50,53,0,100,100,100,75,100,0,100,67,0,25,50,25,56,100,0,50,53,0,0,0,0,0,0,0,50,0,100,38,0,0,0,0,0,0,0,0,0,30,50,13,50,50,0,0,67,0,28,50,50,67,100,75,81,30,0,0,17,0,0,100,20,25,50,83,0,38,42,13,38,0,25,0,8,0,67,33,26,0,NA,0,0,13,36
Meta,Vistahermosa,65,0,100,55,100,100,0,0,50,53,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,44,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,67,0,28,0,0,83,25,100,69,14,0,0,0,100,0,0,17,15,0,67,0,0,0,0,11,0,0,0,0,0,33,17,9,0,NA,NA,0,5,25
Meta,Puerto López,97,0,100,66,100,0,0,0,25,45,0,0,0,0,0,100,100,0,67,0,0,0,0,22,0,69,35,28,0,0,0,0,80,16,83,0,100,100,71,0,0,0,0,0,0,50,100,0,0,0,25,100,100,0,25,100,0,54,20,20,83,25,50,53,34,0,0,100,75,100,100,63,48,0,58,0,88,21,63,38,40,0,50,30,13,0,6,25,0,NA,0,0,12,34
Meta,Puerto Rico,14,0,0,5,0,0,0,0,0,2,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,50,75,50,58,9,0,0,100,0,0,0,17,13,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,7
Meta,Restrepo,39,0,100,46,100,0,0,0,25,36,0,0,0,0,0,100,100,0,67,0,0,0,0,22,100,58,79,51,0,0,0,0,40,8,0,50,100,0,38,0,0,0,0,0,0,25,100,25,30,0,30,0,100,100,0,33,17,42,50,50,100,75,0,58,32,0,0,50,100,100,0,42,37,0,8,0,0,0,13,3,0,25,25,17,0,0,0,7,0,NA,NA,0,3,32
Meta,San Carlos de Guaroa,84,0,100,61,100,100,0,100,75,68,25,50,50,25,38,100,100,100,100,100,100,25,75,71,70,100,85,78,0,0,0,0,40,8,0,0,100,0,25,0,0,0,0,0,100,50,100,0,0,50,50,0,50,100,0,33,0,31,0,0,67,50,0,39,22,0,0,0,100,100,0,33,28,50,8,0,13,8,13,15,20,0,0,7,13,33,23,15,0,NA,0,0,7,45
Meta,San Juan de Arama,66,100,100,89,0,100,100,100,75,82,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,100,67,30,0,40,47,17,0,0,100,29,30,0,0,0,8,0,0,0,0,0,0,0,50,100,100,30,33,33,58,10,10,17,25,0,14,24,90,0,0,0,0,0,15,19,50,58,100,0,8,13,38,0,50,100,50,50,67,58,49,0,NA,0,0,24,34
Meta,San Martín de los Llanos,35,0,100,45,0,0,0,100,25,35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,80,90,0,0,0,0,0,0,33,50,100,100,71,30,25,0,0,14,0,100,100,100,100,50,75,50,50,100,75,100,67,74,90,90,83,100,100,94,60,0,0,100,100,100,100,67,63,100,75,100,38,25,75,69,40,50,50,47,50,100,75,63,100,NA,NA,100,82,67
Meta,Villavicencio,74,0,100,58,100,0,0,0,25,41,100,0,0,100,50,100,100,100,100,50,25,100,58,69,50,0,25,47,0,0,0,0,0,0,100,50,100,100,88,0,0,100,17,29,0,0,0,0,0,50,8,0,100,0,50,100,17,44,50,50,83,50,75,69,41,0,0,75,100,0,100,46,44,100,100,100,100,58,50,85,60,50,100,70,75,100,88,81,0,NA,NA,0,40,43
Meta,Guamal,98,0,100,66,100,0,0,100,50,58,100,100,100,0,75,100,100,100,100,50,75,0,42,72,0,100,50,61,70,83,0,0,40,39,100,50,100,100,88,0,0,100,0,25,100,50,100,50,0,0,50,0,50,100,0,67,0,36,60,60,83,50,75,69,52,100,100,50,100,0,100,75,64,50,100,100,100,25,88,77,40,50,100,63,38,67,52,64,0,NA,NA,0,32,54
Meta,La Macarena,74,0,100,58,100,0,0,0,25,42,0,0,0,0,0,0,100,100,67,100,100,0,67,44,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,16
