FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2015
09/09/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:30,LAS BRISAS E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,7,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,377,000",1
09/09/2015 12:00:00 AM,VALLE,CALI (CT),Miércoles,10:00,CIUDAD MODELO E11,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,30,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
10/09/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,23:00,EL PESEBRE C-13,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,435,000",1
13/09/2015,TOLIMA,IBAGUÉ (CT),Domingo,7:30,VRDA. SAN ANTONIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,399,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,68,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,TECNICO,COLOMBIA,"41,359,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,0,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"11,001,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,UNION LIBRE,DESEMPLEADO,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,835,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,835,000",1
15/09/2015,RISARALDA,PEREIRA (CT),Martes,2:00,VDA. SANTANDER,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"86,568,000",1
16/09/2015,NORTE DE SANTANDER,EL CARMEN,Miércoles,22:00,CORREGIMIENTO GUAMALITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
22/09/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,16:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADA,NO REPORTADA,20,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"86,885,000",1
25/09/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,9:30,ROBLEDO C-7,URBANA,APARTAMENTO,NO REPORTADO,NO REPORTADA,NO REPORTADA,39,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADA,SECUNDARIA,COLOMBIA,"17,174,000",1
29/09/2015,VALLE,DAGUA,Martes,15:30,Corregimiento Los Alpes,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"68,655,000",1
30/09/2015,TOLIMA,VENADILLO,Miércoles,17:00,VRDA. PALMA ROSA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,001,000",1
03/10/2015 12:00:00 AM,CAUCA,CALOTO,Sábado,20:00,VDA QUINTERO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,21,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"52,435,000",1
06/10/2015 12:00:00 AM,VALLE,BUENAVENTURA,Martes,17:30,EL PROGRESO,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,24,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,450,000",1
20/10/2015,NARIÑO,POLICARPA,Martes,10:30,VEREDA LA MONTAÑA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,VEHICULO,CONDUCTOR MOTOCICLETA,47,FEMENINO,CASADO,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"81,736,000",1
20/10/2015,SANTANDER,LEBRIJA,Martes,20:00,VDA. CERRO DE LA AURORA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,65,FEMENINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,109,000",1
22/10/2015,BOYACÁ,DUITAMA,Jueves,11:30,BARRIO CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"23,807,000",1
28/10/2015,CESAR,ASTREA,Miércoles,4:30,COR. ARJONA,URBANA,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,30,MASCULINO,CASADO,GANADERO,INGENIERO ELECTRICO,SUPERIOR,COLOMBIA,"19,075,000",1
28/10/2015,ANTIOQUIA,NECOCLÍ,Miércoles,15:00,CGTO. LAS CHANGAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,4,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,ANALFABETA,COLOMBIA,"68,547,000",1
28/10/2015,ANTIOQUIA,NECOCLÍ,Miércoles,15:00,CGTO. LAS CHANGAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"95,001,000",1
28/10/2015,ANTIOQUIA,NECOCLÍ,Miércoles,15:00,CGTO. LAS CHANGAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,6,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"18,479,000",1
29/10/2015,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,6:30,BARRIO QUINTA ORIENTAL,URBANA,PARQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,40,FEMENINO,VIUDO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,614,000",1
29/10/2015,NARIÑO,IPIALES,Jueves,19:20,CENTENARIO,URBANA,LOCAL COMERCIAL,NO REPORTADO,A PIE,A PIE,44,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,577,000",1
02/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,22:30,BARRIO CRISTOBAL C-12,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,21,FEMENINO,UNION LIBRE,DESEMPLEADO,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,553,000",1
03/11/2015 12:00:00 AM,VALLE,CARTAGO,Martes,17:00,PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADA,NO REPORTADA,1,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"11,001,000",1
04/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,20:10,HOSPITAL SAN VICENTE DE PAUL C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,CONDUCTOR MOTOCICLETA,24,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
06/11/2015 12:00:00 AM,BOLÍVAR,SIMITÍ,Viernes,11:00,CGTO. MONTERREY,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"81,065,000",1
11/11/2015 12:00:00 AM,NORTE DE SANTANDER,SARDINATA,Miércoles,18:30,CORREGIMIENTO LIBANO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,CONDUCTOR MOTOCICLETA,49,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
12/11/2015 12:00:00 AM,NORTE DE SANTANDER,ABREGO,Jueves,18:00,VEREDA LOS OSOS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
18/11/2015,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,20:00,ABAJO,URBANA,VEHICULO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO MECANICO,SUPERIOR,COLOMBIA,"11,001,000",1
22/11/2015,ARAUCA,TAME,Domingo,13:00,VEREDA PUERTO JORDAN,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,011,000",1
23/11/2015,VALLE,CALI (CT),Lunes,12:20,CANEY E17,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,21,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
27/11/2015,CUNDINAMARCA,ARBELÁEZ,Viernes,10:00,VER. SAN LUIS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,12,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"19,533,000",1
04/12/2015 12:00:00 AM,CAUCA,BUENOS AIRES,Viernes,10:00,VDA PALOBLANCO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,CASADO,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"81,001,000",1
06/12/2015 12:00:00 AM,VALLE,GUACARÍ,Domingo,20:00,CGTO. SANTA ROSA DE TAPIAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,56,MASCULINO,CASADO,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"66,001,000",1
19/12/2015,CESAR,VALLEDUPAR (CT),Sábado,16:50,LA GRANJA,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,40,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"73,043,000",1
23/12/2015,TOLIMA,IBAGUÉ (CT),Miércoles,23:30,BELENCITO,URBANA,VIAS PUBLICAS,NO REPORTADO,VEHICULO,VEHICULO,27,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
24/12/2015,NARIÑO,RICAURTE,Jueves,8:00,ALTAQUER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"68,190,000",1
31/12/2015,NARIÑO,PUPIALES,Jueves,3:00,VDA TRES ESQUINAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,COMERCIO INTERNACIONAL,SUPERIOR,COLOMBIA,"18,610,000",1
TOTAL,,,,,,,,,,,,,,,,,,,213
"FUENTE: GRUPO INFORMACIÓN DE CRIMINALIDAD (GICRI) - DIJIN. INFORMACIÓN PRELIMINAR, DATOS EXTRAIDOS EL 26 DE AGOSTO DE 2016, SUJETO A VARIACIÓN.",,,,,,,,,,,,,,,,,,,
DATOS CONSOLIDADOS POR LA DIRECCIÓN DE ANTISECUESTRO Y ANTIEXTORSIÓN (DIASE),,,,,,,,,,,,,,,,,,,
