FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/05/2014,SANTANDER,SAN MIGUEL,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NARIÑO,POLICARPA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,2
14/05/2014,ANTIOQUIA,GUARNE,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,BANCOS,1
14/05/2014,CHOCÓ,ISTMINA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,SANTANDER,GALÁN,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/05/2014,VALLE,TULUÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,PRADERA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,SAN VICENTE,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,BOYACÁ,GUAYATÁ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CALDAS,MANIZALES ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CESAR,VALLEDUPAR ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,META,VILLAVICENCIO ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NORTE DE SANTANDER,CÚCUTA ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NORTE DE SANTANDER,MUTISCUA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,TULUÁ,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,NECOCLÍ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,CALDAS,MANIZALES ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/05/2014,SUCRE,SAN MARCOS,Miércoles,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,2
14/05/2014,SUCRE,SAN MARCOS,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/05/2014,NARIÑO,EL CHARCO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,SANTA ROSA DE OSOS,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,TARAZÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CALETA,2
14/05/2014,ANTIOQUIA,TARAZÁ,Miércoles,PISTOLA,SIN PERMISO,RURAL,CALETA,1
