FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,CODIGO DANE,2015
04/11/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Miércoles,18:00,LA CONCORDIA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
04/11/2015 12:00:00 AM,SANTANDER,SOCORRO,Miércoles,15:00,FATIMA,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,755,000",1
03/11/2015 12:00:00 AM,ANTIOQUIA,BELLO,Martes,0:00,VDA. HATOVIEJO,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,088,000",1
03/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
03/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,9:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
03/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,13:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
03/11/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,0:00,LAS TORRES,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
03/11/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,12:50,LAS TORRES,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
03/11/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,15:29,LAS TORRES,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
03/11/2015 12:00:00 AM,BOYACÁ,SOGAMOSO,Martes,17:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
03/11/2015 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Martes,18:00,VDA. VILLA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"18,001,000",1
03/11/2015 12:00:00 AM,CAUCA,POPAYÁN (CT),Martes,8:00,CENTRO,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"19,001,000",1
03/11/2015 12:00:00 AM,CESAR,VALLEDUPAR (CT),Martes,16:28,CENTRO,URBANA,FRENTE EMPRESA - VIA PUBLICA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00,MODELIA E-9,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,NO REPORTADO,A PIE,"11,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:43,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
03/11/2015 12:00:00 AM,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Martes,0:00,SAN FRANCISCO,URBANA,LOCAL COMERCIAL,ARTÍCULO 269C. INTERCEPTACIÓN DE DATOS INFORMÁTICOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,"25,843,000",1
03/11/2015 12:00:00 AM,HUILA,NEIVA (CT),Martes,0:00,CALIFORNIA,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"41,001,000",1
03/11/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Martes,0:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
03/11/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Martes,10:00,CANTARRANA I,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
03/11/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Martes,10:00,CANTARRANA I,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,PASAJERO MOTOCICLETA,A PIE,"50,001,000",1
03/11/2015 12:00:00 AM,NARIÑO,PASTO (CT),Martes,0:00,PALERMO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
03/11/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,10:44,EXITO SAN MATEO,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
03/11/2015 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Martes,12:40,LOS NARANJOS,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,170,000",1
03/11/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Martes,12:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
03/11/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Martes,20:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
03/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Martes,0:00,ARKANIZA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
03/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Martes,0:00,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
03/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Martes,12:15,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
03/11/2015 12:00:00 AM,VALLE,PALMIRA,Martes,8:00,CASAS DE ALICANTO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
02/11/2015 12:00:00 AM,ANTIOQUIA,ENVIGADO,Lunes,0:00,EL PORTAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,266,000",1
02/11/2015 12:00:00 AM,CASANARE,AGUAZUL,Lunes,0:00,CENTRAL DE AGUAZUL,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"85,010,000",1
02/11/2015 12:00:00 AM,CUNDINAMARCA,SOACHA,Lunes,9:00,JUAN PABLO I,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"25,754,000",1
02/11/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Lunes,8:15,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
02/11/2015 12:00:00 AM,META,GRANADA,Lunes,12:25,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,313,000",1
02/11/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,11:53,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
02/11/2015 12:00:00 AM,TOLIMA,GUAMO,Lunes,7:00,VRDA. EL JARDIN,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,319,000",1
02/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Lunes,7:25,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
02/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Lunes,10:00,DEPARTAMENTAL,URBANA,CASAS DE HABITACION,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
02/11/2015 12:00:00 AM,TOLIMA,MELGAR,Lunes,10:31,CONDOMINIO LINDAGUA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,449,000",1
02/11/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,0:00,SIN ESPECIFICAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
02/11/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,4:10,SIN ESPECIFICAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
02/11/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,15:02,JULIO RINCON E12,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
02/11/2015 12:00:00 AM,VALLE,PALMIRA,Lunes,17:10,CENTRAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
01/11/2015 12:00:00 AM,ANTIOQUIA,CALDAS,Domingo,17:16,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,129,000",1
01/11/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
01/11/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,12:30,LA CONCEPCION,URBANA,APARTAMENTO,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
01/11/2015 12:00:00 AM,CESAR,VALLEDUPAR (CT),Domingo,17:30,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
01/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
01/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,13:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
01/11/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:45,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
01/11/2015 12:00:00 AM,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Domingo,10:00,BARRIO BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"95,001,000",1
01/11/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,14:00,BARRIO CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
01/11/2015 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,0:45,BOSQUES DE LA SALLE,URBANA,APARTAMENTO,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"66,001,000",1
01/11/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Domingo,14:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
01/11/2015 12:00:00 AM,SANTANDER,PIEDECUESTA,Domingo,14:00,CENTRO P/TA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,547,000",1
01/11/2015 12:00:00 AM,TOLIMA,ESPINAL,Domingo,12:00,VALCANES,URBANA,APARTAMENTO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,268,000",1
01/11/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,13:30,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
01/11/2015 12:00:00 AM,VALLE,BUGALAGRANDE,Domingo,8:00,CTO. CEILAN,RURAL,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,NO REPORTADO,NO REPORTADO,NO REPORTADO,"76,113,000",1
01/11/2015 12:00:00 AM,VALLE,CALI (CT),Domingo,19:23,SIN ESPECIFICAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
01/11/2015 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Domingo,16:31,URB. PORTALES DEL RIO,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,111,000",1
01/11/2015 12:00:00 AM,VALLE,PALMIRA,Domingo,17:30,MANTE CLARO (ROZO),URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
31/10/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",3
31/10/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
31/10/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,12:30,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
31/10/2015,BOLÍVAR,CARTAGENA (CT),Sábado,0:00,NELSON MANDELA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"13,001,000",1
31/10/2015,BOYACÁ,SOGAMOSO,Sábado,8:10,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
31/10/2015,CAUCA,POPAYÁN (CT),Sábado,8:30,MODELO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"19,001,000",1
31/10/2015,CHOCÓ,QUIBDÓ (CT),Sábado,9:00,KENNEDY,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"27,001,000",1
31/10/2015,CÓRDOBA,CERETÉ,Sábado,0:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"23,162,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,8:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,11:39,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00,CHAPINERO NORTE E-2,URBANA,APARTAMENTO,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,"11,001,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:01,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
31/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:08,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
31/10/2015,SANTANDER,FLORIDABLANCA,Sábado,0:00,CONDADO CAMPESTRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
31/10/2015,VALLE,CALI (CT),Sábado,0:00,CHAMPAGNAT E19,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
30/10/2015,ANTIOQUIA,BELLO,Viernes,17:35,VDA. HATOVIEJO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,088,000",1
30/10/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
30/10/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",2
30/10/2015,ANTIOQUIA,MEDELLÍN (CT),Viernes,9:37,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
30/10/2015,ATLÁNTICO,BARRANQUILLA (CT),Viernes,13:35,LA UNION,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
30/10/2015,BOYACÁ,JERICÓ,Viernes,10:30,PARQUE PRINCIPAL,URBANA,ALCALDIA,ARTÍCULO 269C. INTERCEPTACIÓN DE DATOS INFORMÁTICOS,NO REPORTADO,A PIE,A PIE,"15,368,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:00,SUBA CENTRO E-11,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:33,CHARLES DE GAULLE E-7,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:47,SANTA CATALINA 1 Y 2 E-8,URBANA,SUPERMERCADOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
30/10/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,15:46,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
