FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
01/01/2015 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
01/01/2015 12:00:00 AM,ANTIOQUIA,COPACABANA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,212,000",1
01/01/2015 12:00:00 AM,ANTIOQUIA,RIONEGRO,Jueves,PISTOLA,SIN PERMISO,URBANA,SECTOR INDUSTRIA,"5,615,000",1
01/01/2015 12:00:00 AM,ANTIOQUIA,TURBO,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,837,000",1
01/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2015 12:00:00 AM,ATLÁNTICO,SOLEDAD,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
01/01/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
01/01/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"13,001,000",1
01/01/2015 12:00:00 AM,BOYACÁ,DUITAMA,Jueves,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"15,238,000",1
01/01/2015 12:00:00 AM,BOYACÁ,SORA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,762,000",1
01/01/2015 12:00:00 AM,CALDAS,MANIZALES (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",3
01/01/2015 12:00:00 AM,CALDAS,MANZANARES,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,433,000",1
01/01/2015 12:00:00 AM,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Jueves,REVOLVER,SIN PERMISO,URBANA,DISCOTECAS,"18,753,000",1
01/01/2015 12:00:00 AM,CAUCA,BALBOA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,075,000",1
01/01/2015 12:00:00 AM,CAUCA,GUACHENÉ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,300,000",1
01/01/2015 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,698,000",1
01/01/2015 12:00:00 AM,CESAR,AGUACHICA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,011,000",1
01/01/2015 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,001,000",1
01/01/2015 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,001,000",1
01/01/2015 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,001,000",1
01/01/2015 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"27,001,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",2
01/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",2
01/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,"11,001,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",4
01/01/2015 12:00:00 AM,CUNDINAMARCA,CACHIPAY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,123,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,FACATATIVÁ,Jueves,REVOLVER,SIN PERMISO,URBANA,PARQUES,"25,269,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,SOACHA,Jueves,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"25,754,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,SOACHA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,754,000",1
01/01/2015 12:00:00 AM,CUNDINAMARCA,VILLETA,Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"25,875,000",1
01/01/2015 12:00:00 AM,GUAINÍA,INÍRIDA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"94,001,000",1
01/01/2015 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,001,000",1
01/01/2015 12:00:00 AM,HUILA,GARZÓN,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,298,000",1
01/01/2015 12:00:00 AM,HUILA,ISNOS,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,359,000",1
01/01/2015 12:00:00 AM,HUILA,NEIVA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,001,000",1
01/01/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,001,000",1
01/01/2015 12:00:00 AM,NARIÑO,PASTO (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"52,001,000",1
01/01/2015 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,835,000",1
01/01/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"54,001,000",1
01/01/2015 12:00:00 AM,NORTE DE SANTANDER,SALAZAR,Jueves,REVOLVER,CON PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES","54,660,000",1
01/01/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"63,001,000",1
01/01/2015 12:00:00 AM,QUINDÍO,QUIMBAYA,Jueves,ESCOPETA,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.","63,594,000",1
01/01/2015 12:00:00 AM,QUINDÍO,QUIMBAYA,Jueves,PISTOLA,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.","63,594,000",1
01/01/2015 12:00:00 AM,QUINDÍO,QUIMBAYA,Jueves,REVOLVER,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.","63,594,000",1
01/01/2015 12:00:00 AM,RISARALDA,PEREIRA (CT),Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,001,000",1
01/01/2015 12:00:00 AM,RISARALDA,PUEBLO RICO,Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,572,000",1
01/01/2015 12:00:00 AM,SANTANDER,GIRÓN,Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"68,307,000",1
01/01/2015 12:00:00 AM,SANTANDER,PIEDECUESTA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,547,000",1
01/01/2015 12:00:00 AM,SANTANDER,PUERTO PARRA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,573,000",1
01/01/2015 12:00:00 AM,SUCRE,MAJAGUAL,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"70,429,000",1
01/01/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2015 12:00:00 AM,TOLIMA,MELGAR,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,449,000",1
01/01/2015 12:00:00 AM,VALLE,BUENAVENTURA,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,109,000",1
01/01/2015 12:00:00 AM,VALLE,CALI (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2015 12:00:00 AM,VALLE,DAGUA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,233,000",1
01/01/2015 12:00:00 AM,VALLE,PALMIRA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
01/01/2015 12:00:00 AM,VALLE,YUMBO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,892,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,CAICEDO,Viernes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,125,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,ENVIGADO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,266,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,GIRARDOTA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,308,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"5,579,000",2
02/01/2015 12:00:00 AM,ANTIOQUIA,SALGAR,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,642,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,SAN ROQUE,Viernes,ESCOPETA,SIN PERMISO,RURAL,INSTALACIONES DE LA POLICIA,"5,670,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,SANTA BÁRBARA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,679,000",1
02/01/2015 12:00:00 AM,ANTIOQUIA,URRAO,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,847,000",1
02/01/2015 12:00:00 AM,ARAUCA,TAME,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"81,794,000",1
02/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",2
02/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
02/01/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
02/01/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
02/01/2015 12:00:00 AM,CALDAS,MANIZALES (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
02/01/2015 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"19,001,000",1
02/01/2015 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,698,000",1
02/01/2015 12:00:00 AM,CESAR,PAILITAS,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"20,517,000",1
02/01/2015 12:00:00 AM,CÓRDOBA,LORICA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,417,000",1
02/01/2015 12:00:00 AM,CÓRDOBA,MONTELÍBANO,Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"23,466,000",1
02/01/2015 12:00:00 AM,CÓRDOBA,PURÍSIMA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,586,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",2
02/01/2015 12:00:00 AM,CUNDINAMARCA,COTA,Viernes,REVOLVER,CON PERMISO,URBANA,FINCAS Y SIMILARES,"25,214,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,EL COLEGIO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,245,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,FACATATIVÁ,Viernes,ESCOPETA,SIN PERMISO,URBANA,POTREROS,"25,269,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,LA MESA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,386,000",1
02/01/2015 12:00:00 AM,CUNDINAMARCA,VIOTÁ,Viernes,REVOLVER,SIN PERMISO,URBANA,CALETA,"25,878,000",1
02/01/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,001,000",1
02/01/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
02/01/2015 12:00:00 AM,NORTE DE SANTANDER,DURANIA,Viernes,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"54,239,000",1
02/01/2015 12:00:00 AM,QUINDÍO,LA TEBAIDA,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"63,401,000",1
02/01/2015 12:00:00 AM,RISARALDA,LA VIRGINIA,Viernes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"66,400,000",1
02/01/2015 12:00:00 AM,RISARALDA,LA VIRGINIA,Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"66,400,000",1
02/01/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,001,000",1
02/01/2015 12:00:00 AM,SANTANDER,CURITÍ,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"68,229,000",1
02/01/2015 12:00:00 AM,SANTANDER,GIRÓN,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,307,000",1
02/01/2015 12:00:00 AM,TOLIMA,SUÁREZ,Viernes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"73,770,000",1
02/01/2015 12:00:00 AM,VALLE,CALI (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
02/01/2015 12:00:00 AM,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"76,001,000",1
02/01/2015 12:00:00 AM,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
02/01/2015 12:00:00 AM,VALLE,CARTAGO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,147,000",1
02/01/2015 12:00:00 AM,VALLE,JAMUNDÍ,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,364,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,ANGOSTURA,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"5,038,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,CARACOLÍ,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"5,142,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,CISNEROS,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,190,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,LA CEJA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,376,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,SANTO DOMINGO,Sábado,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,690,000",1
03/01/2015 12:00:00 AM,ANTIOQUIA,SANTO DOMINGO,Sábado,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,"5,690,000",1
03/01/2015 12:00:00 AM,ARAUCA,ARAUCA (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"81,001,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",2
03/01/2015 12:00:00 AM,ATLÁNTICO,PUERTO COLOMBIA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,573,000",1
03/01/2015 12:00:00 AM,ATLÁNTICO,SANTO TOMÁS,Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"8,685,000",1
03/01/2015 12:00:00 AM,BOYACÁ,FLORESTA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,276,000",1
03/01/2015 12:00:00 AM,CALDAS,ANSERMA,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"17,042,000",1
03/01/2015 12:00:00 AM,CALDAS,MARQUETALIA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,444,000",1
03/01/2015 12:00:00 AM,CALDAS,NEIRA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,486,000",1
03/01/2015 12:00:00 AM,CASANARE,MONTERREY,Sábado,PISTOLA,CON PERMISO,RURAL,PUENTE,"85,162,000",1
03/01/2015 12:00:00 AM,CASANARE,TÁMARA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"85,400,000",1
03/01/2015 12:00:00 AM,CAUCA,MERCADERES,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,450,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,APULO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,599,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",3
03/01/2015 12:00:00 AM,CUNDINAMARCA,CHÍA,Sábado,REVOLVER,SIN PERMISO,URBANA,FINCAS Y SIMILARES,"25,175,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,PASCA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,535,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,572,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,VILLETA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,875,000",1
03/01/2015 12:00:00 AM,CUNDINAMARCA,VILLETA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,875,000",1
03/01/2015 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"44,001,000",1
03/01/2015 12:00:00 AM,HUILA,ALTAMIRA,Sábado,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,"41,026,000",1
03/01/2015 12:00:00 AM,HUILA,NÁTAGA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"41,483,000",1
03/01/2015 12:00:00 AM,META,BARRANCA DE UPÍA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"50,110,000",1
03/01/2015 12:00:00 AM,META,EL CASTILLO,Sábado,CARABINA,SIN PERMISO,RURAL,BOSQUES,"50,251,000",1
03/01/2015 12:00:00 AM,META,EL CASTILLO,Sábado,ESCOPETA,SIN PERMISO,RURAL,BOSQUES,"50,251,000",1
03/01/2015 12:00:00 AM,META,EL CASTILLO,Sábado,PISTOLA,SIN PERMISO,RURAL,BOSQUES,"50,251,000",1
03/01/2015 12:00:00 AM,META,GRANADA,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"50,313,000",1
03/01/2015 12:00:00 AM,NARIÑO,CÓRDOBA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,215,000",1
03/01/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"63,001,000",2
03/01/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"63,001,000",2
03/01/2015 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"66,170,000",1
03/01/2015 12:00:00 AM,RISARALDA,MARSELLA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,440,000",1
03/01/2015 12:00:00 AM,SANTANDER,GIRÓN,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,307,000",1
03/01/2015 12:00:00 AM,SANTANDER,VILLANUEVA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"68,872,000",1
03/01/2015 12:00:00 AM,SUCRE,SINCELEJO (CT),Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"70,001,000",1
03/01/2015 12:00:00 AM,TOLIMA,CAJAMARCA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,124,000",2
03/01/2015 12:00:00 AM,VALLE,BUENAVENTURA,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,109,000",1
03/01/2015 12:00:00 AM,VALLE,CALI (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
03/01/2015 12:00:00 AM,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
03/01/2015 12:00:00 AM,VALLE,OBANDO,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,497,000",1
03/01/2015 12:00:00 AM,VALLE,PALMIRA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,079,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,EL BAGRE,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"5,250,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,LA UNIÓN,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,400,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,MACEO,Domingo,ESCOPETA,SIN PERMISO,URBANA,SECTOR COMERCIO,"5,425,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",2
04/01/2015 12:00:00 AM,ANTIOQUIA,SAN RAFAEL,Domingo,PISTOLA,CON PERMISO,URBANA,SECTOR COMERCIO,"5,667,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,SAN ROQUE,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,670,000",1
04/01/2015 12:00:00 AM,ANTIOQUIA,SAN ROQUE,Domingo,ESCOPETA,SIN PERMISO,URBANA,SECTOR COMERCIO,"5,670,000",1
04/01/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
04/01/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
