FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2011
11/10/2011 12:00:00 AM,HUILA,NEIVA (CT),Martes,14:30,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,54,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"8,001,000",1
12/10/2011 12:00:00 AM,CAUCA,ARGELIA,Miércoles,10:00,-,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",NO REPORTADO,A PIE,A PIE,37,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"27,413,000",1
14/10/2011,CHOCÓ,RÍO IRO,Viernes,19:30,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"27,413,000",1
17/10/2011,META,VILLAVICENCIO (CT),Lunes,19:30,-,URBANA,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,DIVORCIADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,110,000",1
01/11/2011 12:00:00 AM,VALLE,CALI (CT),Martes,7:14,SAN ANTONIO E3,URBANA,VIAS PUBLICAS,ESPOSAS,VEHICULO,VEHICULO,55,MASCULINO,CASADO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"76,001,000",1
02/11/2011 12:00:00 AM,CALDAS,PALESTINA,Miércoles,18:00,ARAUCA,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,BICICLETA,VEHICULO,41,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,HOLANDA,"44,847,000",1
02/11/2011 12:00:00 AM,NARIÑO,MALLAMA,Miércoles,19:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,15,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"27,787,000",1
02/11/2011 12:00:00 AM,NARIÑO,MALLAMA,Miércoles,19:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,74,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
03/11/2011 12:00:00 AM,ANTIOQUIA,SABANETA,Jueves,23:00,-,URBANA,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,51,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
09/11/2011 12:00:00 AM,CHOCÓ,TADÓ,Miércoles,12:20,-,RURAL,CARRETERA,NO REPORTADO,A PIE,A PIE,51,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,670,000",1
09/11/2011 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:20,URB. EL TUNAL E-6,URBANA,FRENTE A COLEGIO NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,NO REPORTADA,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,010,000",1
09/11/2011 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:20,URB. EL TUNAL E-6,URBANA,FRENTE A COLEGIO NO REPORTADA VIA PUBLICA,NO REPORTADO,VEHICULO,VEHICULO,13,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,139,000",1
09/11/2011 12:00:00 AM,VALLE,CALI (CT),Miércoles,17:30,-,URBANA,CENTRO COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COMERCIANTE,TECNOLOGO,TECNOLOGO,COLOMBIA,"5,756,000",1
11/11/2011 12:00:00 AM,VALLE,CALI (CT),Viernes,10:00,EL LIDO E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,ESPAÑA,"5,001,000",1
14/11/2011,GUAJIRA,URIBIA,Lunes,13:30,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,54,FEMENINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
15/11/2011,VALLE,BUENAVENTURA,Martes,5:00,EL TRIUNFO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,54,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,356,000",1
19/11/2011,VALLE,GUADALAJARA DE BUGA,Sábado,23:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"5,088,000",1
21/11/2011,NARIÑO,PASTO (CT),Lunes,14:00,-,URBANA,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,A PIE,40,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
24/11/2011,TOLIMA,IBAGUÉ (CT),Jueves,11:00,-,URBANA,TERMINAL DE TRANSPORTES,NO REPORTADO,VEHICULO,VEHICULO,31,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
24/11/2011,TOLIMA,IBAGUÉ (CT),Jueves,11:00,-,URBANA,TERMINAL DE TRANSPORTES,NO REPORTADO,VEHICULO,VEHICULO,24,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
24/11/2011,NARIÑO,PASTO (CT),Jueves,13:00,NUEVA COLOMBIA,URBANA,VEHICULO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,72,FEMENINO,VIUDO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,838,000",1
26/11/2011,ARAUCA,SARAVENA,Sábado,17:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,TRABAJADOR SOCIAL,SUPERIOR,COLOMBIA,"50,711,000",1
29/11/2011,ANTIOQUIA,MEDELLÍN (CT),Martes,5:00,CASTILLA C-5,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"50,711,000",1
29/11/2011,CHOCÓ,QUIBDÓ (CT),Martes,10:00,EL REPOSO 02,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,11,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"13,001,000",1
29/11/2011,ANTIOQUIA,MEDELLÍN (CT),Martes,12:00,EL POBLADO C-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,18,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
29/11/2011,TOLIMA,LÉRIDA,Martes,16:00,-,URBANA,HOSPITALES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,10,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"81,065,000",1
30/11/2011,CHOCÓ,LLORÓ,Miércoles,17:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,58,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COREA,"81,065,000",1
30/11/2011,CHOCÓ,LLORÓ,Miércoles,17:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,38,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
30/11/2011,NARIÑO,BUESACO,Miércoles,19:00,CGTO SANTAMARIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,78,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,PRIMARIA,COLOMBIA,"81,065,000",1
30/11/2011,VALLE,CALI (CT),Miércoles,21:35,CGTO LA VORAGINE E22,URBANA,SECTOR RESIDENCIAS,NO REPORTADO,A PIE,A PIE,47,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"13,001,000",1
30/11/2011,NORTE DE SANTANDER,CONVENCIÓN,Miércoles,11:00,LLANO GRANDE,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,11,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"19,022,000",1
01/12/2011 12:00:00 AM,VALLE,CARTAGO,Jueves,18:00,LOS ALAMOS,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,68,MASCULINO,VIUDO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,001,000",1
04/12/2011 12:00:00 AM,CAUCA,POPAYÁN (CT),Domingo,19:20,LA PAZ,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"85,230,000",1
15/12/2011,VALLE,CALI (CT),Jueves,9:30,CIUDAD 2000 E16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"19,743,000",1
18/12/2011,ATLÁNTICO,BARRANQUILLA (CT),Domingo,16:00,SANTO DOMINGO DE GUZMAN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,A PIE,0,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,743,000",1
20/12/2011,NARIÑO,PUPIALES,Martes,6:30,VDA CALPUTAN,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,24,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"73,319,000",1
22/12/2011,META,VISTAHERMOSA,Jueves,22:15,-,RURAL,FRENTE A DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,26,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"5,656,000",1
23/12/2011,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,12:15,-,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,68,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"50,683,000",1
27/12/2011,ARAUCA,SARAVENA,Martes,11:30,COCHISE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,ECUADOR,"44,430,000",1
29/12/2011,VALLE,CALI (CT),Jueves,19:30,LOS GUADUALES E6,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,38,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"66,001,000",1
29/12/2011,VALLE,CALI (CT),Jueves,19:30,LOS GUADUALES E6,RURAL,FINCAS Y SIMILARES,NO REPORTADO,VEHICULO,A PIE,21,FEMENINO,CASADO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"73,001,000",1
30/12/2011,VALLE,CALI (CT),Viernes,23:00,-,URBANA,DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,40,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"68,001,000",1
TOTAL,,,,,,,,,,,,,,,,,,,305
