FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/11/2011,CAUCA,POPAYÁN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,CÚCUTA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,PUERTO TRIUNFO,Lunes,PISTOLA,SIN PERMISO,RURAL,INTERIOR VEHICULO PARTICULAR,1
14/11/2011,CAUCA,VILLA RICA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MARINILLA,Lunes,FUSIL / RIFLE,SIN PERMISO,RURAL,FINCAS Y SIMILARES,2
14/11/2011,ANTIOQUIA,MARINILLA,Lunes,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/11/2011,ANTIOQUIA,MARINILLA,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,2
14/11/2011,BOLÍVAR,CARTAGENA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,BOLÍVAR,MAGANGUÉ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CESAR,VALLEDUPAR ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,LA PEÑA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,RISARALDA,SANTA ROSA DE CABAL,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/11/2011,VALLE,BUENAVENTURA,Lunes,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,1
14/11/2011,ANTIOQUIA,NECOCLÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,GUAVIARE,SAN JOSÉ DEL GUAVIARE ,Lunes,PISTOLA,SIN PERMISO,URBANA,PUESTO DE CONTROL,1
14/11/2011,QUINDÍO,QUIMBAYA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,PUERTO BERRÍO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,MAGDALENA,SANTA MARTA ,Lunes,PISTOLA,SIN PERMISO,URBANA,TERMINAL DE TRANSPORTES,2
14/11/2011,QUINDÍO,CALARCA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,QUINDÍO,LA TEBAIDA,Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CASANARE,MANÍ,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/11/2011,RISARALDA,PEREIRA ,Lunes,FUSIL / RIFLE,SIN PERMISO,URBANA,VIAS PUBLICAS,3
14/11/2011,RISARALDA,PEREIRA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/11/2011,RISARALDA,PEREIRA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,4
14/11/2011,CUNDINAMARCA,SUESCA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,AGUA DE DIOS,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/11/2011,HUILA,LA ARGENTINA,Lunes,PISTOLA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
14/11/2011,NORTE DE SANTANDER,PAMPLONA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,GUAJIRA,BARRANCAS,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,QUINDÍO,ARMENIA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CANDELARIA,Lunes,REVOLVER,SIN PERMISO,URBANA,NO DEFINIDO,1
14/11/2011,VALLE,PRADERA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,CÚCUTA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,PUERTO SANTANDER,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CAUCA,PUERTO TEJADA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,ESCOPETA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
14/11/2011,VALLE,CALI ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NARIÑO,SAN ANDRES DE TUMACO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,ANTIOQUIA,FREDONIA,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,SANTANDER,ARATOCA,Martes,REVOLVER,CON PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
15/11/2011,CHOCÓ,QUIBDÓ ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,CESAR,VALLEDUPAR ,Martes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,3
15/11/2011,CESAR,VALLEDUPAR ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,SANTANDER,CIMITARRA,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,MAGDALENA,SANTA MARTA ,Martes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,ATLÁNTICO,BARRANQUILLA ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,CUNDINAMARCA,CHOACHÍ,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,VALLE,PALMIRA,Martes,REVOLVER,CON PERMISO,RURAL,CARRETERA,1
15/11/2011,SANTANDER,BUCARAMANGA ,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,SANTANDER,BUCARAMANGA ,Martes,REVOLVER,CON PERMISO,URBANA,EMPRESA,5
15/11/2011,ATLÁNTICO,SOLEDAD,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,SANTANDER,BARRANCABERMEJA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,NORTE DE SANTANDER,CÚCUTA ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
